county,FIPS,date,case_2.5,case_50,case_97.5,death_2.5,death_50,death_97.5
Jefferson Parish LA,22051,04/16,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,04/17,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,04/18,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,04/19,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,04/20,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,04/21,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,04/22,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,04/23,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,04/24,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,04/25,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,04/26,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,04/27,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,04/28,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,04/29,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,04/30,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/01,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/02,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/03,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/04,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/05,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/06,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/07,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/08,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/09,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/10,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/11,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/12,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/13,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/14,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/15,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/16,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/17,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/18,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/19,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/20,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/21,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/22,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/23,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/24,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/25,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/26,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/27,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/28,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/29,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/30,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,05/31,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,06/01,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,06/02,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,06/03,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,06/04,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,06/05,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,06/06,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,06/07,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,06/08,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,06/09,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,06/10,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,06/11,0.00,0.00,0.00,0.00,0.00,0.00
Jefferson Parish LA,22051,06/12,0.00,0.00,0.00,0.00,0.00,0.00
Monmouth County NJ,34025,02/21,0.00,0.00,0.00,0.00,0.00,0.00
Monmouth County NJ,34025,02/22,0.00,0.00,0.00,0.00,0.00,0.00
Monmouth County NJ,34025,02/23,0.00,0.00,0.00,0.00,0.00,0.00
Monmouth County NJ,34025,02/24,0.00,0.00,0.00,0.00,0.00,0.00
Monmouth County NJ,34025,02/25,0.00,0.00,0.00,0.00,0.00,0.00
Monmouth County NJ,34025,02/26,0.00,0.00,0.00,0.00,0.00,0.00
Monmouth County NJ,34025,02/27,0.00,0.00,0.00,0.00,0.00,0.00
Monmouth County NJ,34025,02/28,0.00,0.00,0.00,0.00,0.00,0.00
Monmouth County NJ,34025,02/29,0.00,0.00,0.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/01,0.00,0.00,0.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/02,0.00,0.00,0.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/03,0.00,0.00,0.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/04,0.00,0.00,0.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/05,0.00,0.00,1.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/06,0.00,0.00,1.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/07,0.00,0.00,1.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/08,0.00,0.00,1.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/09,0.00,0.00,1.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/10,0.00,0.00,2.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/11,0.00,0.00,3.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/12,0.00,0.00,3.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/13,0.00,0.00,3.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/14,0.00,0.00,4.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/15,0.00,1.00,5.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/16,0.00,1.00,6.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/17,0.00,1.00,7.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/18,0.00,1.00,7.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/19,0.00,1.00,11.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/20,0.00,1.00,11.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/21,0.00,2.00,13.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/22,0.00,2.00,15.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/23,0.00,2.00,15.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/24,0.00,3.00,15.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/25,0.00,3.00,16.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/26,0.00,3.00,16.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/27,0.00,3.00,17.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/28,0.00,4.00,19.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/29,0.00,4.00,21.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/30,0.00,4.00,21.00,0.00,0.00,0.00
Monmouth County NJ,34025,03/31,0.00,4.00,24.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/01,0.00,4.00,27.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/02,0.00,5.00,27.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/03,0.00,5.00,29.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/04,0.00,6.00,30.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/05,0.00,6.00,31.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/06,0.00,6.00,32.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/07,0.00,7.00,37.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/08,0.00,7.00,39.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/09,0.00,7.00,43.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/10,0.00,8.00,43.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/11,0.00,8.00,47.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/12,0.00,8.00,47.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/13,0.00,9.00,50.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/14,0.00,9.00,54.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/15,0.00,10.00,55.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/16,0.00,10.00,57.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/17,0.00,10.00,59.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/18,0.00,10.00,60.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/19,0.00,10.00,60.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/20,0.00,11.00,60.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/21,0.00,11.00,63.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/22,0.00,11.00,63.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/23,0.00,11.00,65.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/24,0.00,12.00,67.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/25,0.00,12.00,67.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/26,0.00,12.00,71.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/27,0.00,12.00,73.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/28,0.00,13.00,75.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/29,0.00,13.00,75.00,0.00,0.00,0.00
Monmouth County NJ,34025,04/30,0.00,14.00,76.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/01,0.00,14.00,76.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/02,0.00,14.00,77.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/03,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/04,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/05,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/06,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/07,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/08,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/09,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/10,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/11,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/12,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/13,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/14,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/15,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/16,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/17,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/18,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/19,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/20,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/21,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/22,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/23,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/24,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/25,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/26,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/27,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/28,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/29,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/30,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,05/31,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,06/01,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,06/02,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,06/03,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,06/04,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,06/05,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,06/06,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,06/07,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,06/08,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,06/09,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,06/10,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,06/11,0.00,15.00,79.00,0.00,0.00,0.00
Monmouth County NJ,34025,06/12,0.00,15.00,79.00,0.00,0.00,0.00
Norfolk County MA,25021,02/21,0.00,0.00,0.00,0.00,0.00,0.00
Norfolk County MA,25021,02/22,0.00,0.00,0.00,0.00,0.00,0.00
Norfolk County MA,25021,02/23,0.00,0.00,0.00,0.00,0.00,0.00
Norfolk County MA,25021,02/24,0.00,0.00,0.00,0.00,0.00,0.00
Norfolk County MA,25021,02/25,0.00,0.00,0.00,0.00,0.00,0.00
Norfolk County MA,25021,02/26,0.00,0.00,1.00,0.00,0.00,0.00
Norfolk County MA,25021,02/27,0.00,0.00,1.00,0.00,0.00,0.00
Norfolk County MA,25021,02/28,0.00,0.00,2.00,0.00,0.00,0.00
Norfolk County MA,25021,02/29,0.00,0.00,2.00,0.00,0.00,0.00
Norfolk County MA,25021,03/01,0.00,1.00,3.00,0.00,0.00,0.00
Norfolk County MA,25021,03/02,0.00,1.00,4.00,0.00,0.00,0.00
Norfolk County MA,25021,03/03,0.00,1.00,6.00,0.00,0.00,0.00
Norfolk County MA,25021,03/04,0.00,3.00,7.00,0.00,0.00,0.00
Norfolk County MA,25021,03/05,0.00,4.00,10.00,0.00,0.00,0.00
Norfolk County MA,25021,03/06,1.00,6.00,16.00,0.00,0.00,0.00
Norfolk County MA,25021,03/07,3.00,9.00,20.00,0.00,0.00,1.00
Norfolk County MA,25021,03/08,5.00,13.00,24.00,0.00,0.00,1.00
Norfolk County MA,25021,03/09,7.00,18.00,33.00,0.00,0.00,1.00
Norfolk County MA,25021,03/10,9.00,23.00,45.00,0.00,0.00,2.00
Norfolk County MA,25021,03/11,12.00,30.00,55.00,0.00,0.00,3.00
Norfolk County MA,25021,03/12,16.00,36.00,69.00,0.00,0.00,3.00
Norfolk County MA,25021,03/13,18.00,43.00,84.00,0.00,1.00,3.00
Norfolk County MA,25021,03/14,23.00,53.00,103.00,0.00,1.00,4.00
Norfolk County MA,25021,03/15,29.00,64.00,123.00,0.00,1.00,5.00
Norfolk County MA,25021,03/16,36.00,73.00,140.00,0.00,2.00,6.00
Norfolk County MA,25021,03/17,39.00,87.00,168.00,0.00,2.00,7.00
Norfolk County MA,25021,03/18,45.00,100.00,184.00,0.00,3.00,9.00
Norfolk County MA,25021,03/19,54.00,114.00,213.00,0.00,4.00,10.00
Norfolk County MA,25021,03/20,59.00,127.00,254.00,0.00,4.00,11.00
Norfolk County MA,25021,03/21,67.00,146.00,291.00,0.00,6.00,13.00
Norfolk County MA,25021,03/22,75.00,162.00,324.00,1.00,6.00,15.00
Norfolk County MA,25021,03/23,86.00,183.00,364.00,1.00,7.00,17.00
Norfolk County MA,25021,03/24,97.00,200.00,404.00,2.00,8.00,20.00
Norfolk County MA,25021,03/25,106.00,219.00,454.00,2.00,10.00,21.00
Norfolk County MA,25021,03/26,109.00,245.00,501.00,2.00,11.00,25.00
Norfolk County MA,25021,03/27,119.00,269.00,550.00,3.00,13.00,28.00
Norfolk County MA,25021,03/28,130.00,292.00,624.00,3.00,15.00,35.00
Norfolk County MA,25021,03/29,142.00,318.00,668.00,4.00,18.00,38.00
Norfolk County MA,25021,03/30,148.00,342.00,740.00,5.00,20.00,42.00
Norfolk County MA,25021,03/31,158.00,375.00,814.00,5.00,23.00,51.00
Norfolk County MA,25021,04/01,171.00,412.00,875.00,7.00,25.00,61.00
Norfolk County MA,25021,04/02,176.00,451.00,965.00,8.00,28.00,65.00
Norfolk County MA,25021,04/03,189.00,498.00,1072.00,8.00,30.00,70.00
Norfolk County MA,25021,04/04,208.00,542.00,1174.00,8.00,33.00,76.00
Norfolk County MA,25021,04/05,217.00,587.00,1288.00,9.00,36.00,83.00
Norfolk County MA,25021,04/06,229.00,636.00,1441.00,10.00,39.00,89.00
Norfolk County MA,25021,04/07,240.00,687.00,1570.00,11.00,42.00,97.00
Norfolk County MA,25021,04/08,259.00,736.00,1721.00,13.00,44.00,107.00
Norfolk County MA,25021,04/09,273.00,781.00,1846.00,15.00,45.00,113.00
Norfolk County MA,25021,04/10,296.00,818.00,1946.00,16.00,49.00,121.00
Norfolk County MA,25021,04/11,315.00,881.00,2052.00,16.00,52.00,128.00
Norfolk County MA,25021,04/12,331.00,931.00,2138.00,16.00,55.00,135.00
Norfolk County MA,25021,04/13,346.00,975.00,2246.00,16.00,57.00,145.00
Norfolk County MA,25021,04/14,359.00,1014.00,2333.00,17.00,60.00,151.00
Norfolk County MA,25021,04/15,377.00,1051.00,2411.00,21.00,63.00,156.00
Norfolk County MA,25021,04/16,392.00,1088.00,2488.00,23.00,66.00,161.00
Norfolk County MA,25021,04/17,406.00,1130.00,2556.00,23.00,68.00,165.00
Norfolk County MA,25021,04/18,419.00,1161.00,2639.00,24.00,71.00,171.00
Norfolk County MA,25021,04/19,438.00,1194.00,2707.00,25.00,75.00,179.00
Norfolk County MA,25021,04/20,457.00,1223.00,2753.00,25.00,78.00,186.00
Norfolk County MA,25021,04/21,474.00,1253.00,2820.00,25.00,79.00,193.00
Norfolk County MA,25021,04/22,488.00,1284.00,2887.00,27.00,81.00,195.00
Norfolk County MA,25021,04/23,502.00,1309.00,2940.00,27.00,83.00,198.00
Norfolk County MA,25021,04/24,507.00,1337.00,2990.00,27.00,84.00,200.00
Norfolk County MA,25021,04/25,518.00,1365.00,3040.00,27.00,88.00,204.00
Norfolk County MA,25021,04/26,534.00,1391.00,3077.00,27.00,89.00,207.00
Norfolk County MA,25021,04/27,543.00,1415.00,3106.00,29.00,90.00,209.00
Norfolk County MA,25021,04/28,550.00,1436.00,3142.00,29.00,93.00,212.00
Norfolk County MA,25021,04/29,558.00,1453.00,3160.00,30.00,95.00,214.00
Norfolk County MA,25021,04/30,565.00,1465.00,3188.00,30.00,96.00,216.00
Norfolk County MA,25021,05/01,573.00,1477.00,3214.00,30.00,98.00,221.00
Norfolk County MA,25021,05/02,586.00,1486.00,3242.00,30.00,100.00,222.00
Norfolk County MA,25021,05/03,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,05/04,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,05/05,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,05/06,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,05/07,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,05/08,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,05/09,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,05/10,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,05/11,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,05/12,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,05/13,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,05/14,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,05/15,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,05/16,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,05/17,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,05/18,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,05/19,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,05/20,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,05/21,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,05/22,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,05/23,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,05/24,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,05/25,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,05/26,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,05/27,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,05/28,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,05/29,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,05/30,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,05/31,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,06/01,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,06/02,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,06/03,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,06/04,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,06/05,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,06/06,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,06/07,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,06/08,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,06/09,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,06/10,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,06/11,588.00,1496.00,3263.00,31.00,101.00,224.00
Norfolk County MA,25021,06/12,588.00,1496.00,3263.00,31.00,101.00,224.00
Worcester County MA,25027,02/21,0.00,0.00,0.00,0.00,0.00,0.00
Worcester County MA,25027,02/22,0.00,0.00,0.00,0.00,0.00,0.00
Worcester County MA,25027,02/23,0.00,0.00,0.00,0.00,0.00,0.00
Worcester County MA,25027,02/24,0.00,0.00,0.00,0.00,0.00,0.00
Worcester County MA,25027,02/25,0.00,0.00,0.00,0.00,0.00,0.00
Worcester County MA,25027,02/26,0.00,0.00,0.00,0.00,0.00,0.00
Worcester County MA,25027,02/27,0.00,0.00,0.00,0.00,0.00,0.00
Worcester County MA,25027,02/28,0.00,0.00,0.00,0.00,0.00,0.00
Worcester County MA,25027,02/29,0.00,0.00,0.00,0.00,0.00,0.00
Worcester County MA,25027,03/01,0.00,0.00,0.00,0.00,0.00,0.00
Worcester County MA,25027,03/02,0.00,0.00,1.00,0.00,0.00,0.00
Worcester County MA,25027,03/03,0.00,0.00,1.00,0.00,0.00,0.00
Worcester County MA,25027,03/04,0.00,0.00,2.00,0.00,0.00,0.00
Worcester County MA,25027,03/05,0.00,0.00,2.00,0.00,0.00,0.00
Worcester County MA,25027,03/06,0.00,1.00,3.00,0.00,0.00,0.00
Worcester County MA,25027,03/07,0.00,1.00,5.00,0.00,0.00,0.00
Worcester County MA,25027,03/08,0.00,2.00,8.00,0.00,0.00,0.00
Worcester County MA,25027,03/09,0.00,3.00,9.00,0.00,0.00,0.00
Worcester County MA,25027,03/10,0.00,4.00,12.00,0.00,0.00,0.00
Worcester County MA,25027,03/11,0.00,6.00,17.00,0.00,0.00,0.00
Worcester County MA,25027,03/12,1.00,7.00,20.00,0.00,0.00,0.00
Worcester County MA,25027,03/13,1.00,9.00,25.00,0.00,0.00,1.00
Worcester County MA,25027,03/14,1.00,11.00,31.00,0.00,0.00,1.00
Worcester County MA,25027,03/15,3.00,13.00,37.00,0.00,0.00,1.00
Worcester County MA,25027,03/16,3.00,16.00,41.00,0.00,0.00,1.00
Worcester County MA,25027,03/17,3.00,18.00,48.00,0.00,0.00,2.00
Worcester County MA,25027,03/18,4.00,21.00,57.00,0.00,0.00,2.00
Worcester County MA,25027,03/19,5.00,25.00,61.00,0.00,0.00,2.00
Worcester County MA,25027,03/20,6.00,28.00,69.00,0.00,0.00,3.00
Worcester County MA,25027,03/21,7.00,32.00,80.00,0.00,0.00,3.00
Worcester County MA,25027,03/22,7.00,38.00,90.00,0.00,0.00,4.00
Worcester County MA,25027,03/23,9.00,43.00,100.00,0.00,0.00,4.00
Worcester County MA,25027,03/24,9.00,47.00,107.00,0.00,1.00,5.00
Worcester County MA,25027,03/25,9.00,52.00,113.00,0.00,1.00,5.00
Worcester County MA,25027,03/26,9.00,56.00,120.00,0.00,1.00,6.00
Worcester County MA,25027,03/27,9.00,61.00,137.00,0.00,1.00,6.00
Worcester County MA,25027,03/28,10.00,65.00,152.00,0.00,2.00,7.00
Worcester County MA,25027,03/29,11.00,72.00,167.00,0.00,2.00,8.00
Worcester County MA,25027,03/30,12.00,81.00,180.00,0.00,3.00,10.00
Worcester County MA,25027,03/31,12.00,89.00,194.00,0.00,3.00,11.00
Worcester County MA,25027,04/01,12.00,97.00,213.00,0.00,4.00,12.00
Worcester County MA,25027,04/02,12.00,108.00,232.00,0.00,4.00,15.00
Worcester County MA,25027,04/03,17.00,117.00,258.00,0.00,5.00,16.00
Worcester County MA,25027,04/04,19.00,130.00,302.00,0.00,6.00,18.00
Worcester County MA,25027,04/05,19.00,146.00,336.00,0.00,7.00,19.00
Worcester County MA,25027,04/06,21.00,162.00,382.00,0.00,7.00,22.00
Worcester County MA,25027,04/07,24.00,179.00,434.00,0.00,8.00,22.00
Worcester County MA,25027,04/08,29.00,197.00,480.00,0.00,9.00,25.00
Worcester County MA,25027,04/09,31.00,216.00,521.00,0.00,10.00,27.00
Worcester County MA,25027,04/10,32.00,233.00,546.00,0.00,11.00,29.00
Worcester County MA,25027,04/11,35.00,253.00,576.00,0.00,11.00,31.00
Worcester County MA,25027,04/12,36.00,271.00,609.00,0.00,13.00,33.00
Worcester County MA,25027,04/13,38.00,286.00,652.00,0.00,14.00,36.00
Worcester County MA,25027,04/14,39.00,310.00,693.00,0.00,14.00,37.00
Worcester County MA,25027,04/15,44.00,325.00,745.00,0.00,14.00,39.00
Worcester County MA,25027,04/16,46.00,347.00,793.00,0.00,16.00,40.00
Worcester County MA,25027,04/17,51.00,371.00,830.00,0.00,17.00,42.00
